order_id,order_date,sku_id,qty,unit_price
ORD004379,2025-03-10,SKU0052,6,568.8
ORD004380,2025-03-10,SKU0053,5,213.7
ORD004381,2025-03-10,SKU0054,1,172.97
ORD004382,2025-03-10,SKU0055,2,786.45
ORD004383,2025-03-10,SKU0056,1,432.64
ORD004384,2025-03-10,SKU0057,3,238.23
ORD004385,2025-03-10,SKU0058,4,797.15
ORD004386,2025-03-10,SKU0060,7,464.3
ORD004387,2025-03-10,SKU0062,4,183.42
ORD004388,2025-03-10,SKU0063,5,251.94
ORD004389,2025-03-10,SKU0069,1,686.71
ORD004390,2025-03-10,SKU0070,4,751.08
ORD004391,2025-03-10,SKU0071,4,636.86
ORD004392,2025-03-10,SKU0072,3,548.43
ORD004393,2025-03-10,SKU0073,4,481.32
ORD004394,2025-03-10,SKU0075,2,754.5
ORD004395,2025-03-10,SKU0076,3,779.98
ORD004396,2025-03-10,SKU0078,6,272.08
ORD004397,2025-03-10,SKU0079,1,409.07
ORD004398,2025-03-10,SKU0080,11,380.8
ORD004399,2025-03-11,SKU0001,1,244.75
ORD004400,2025-03-11,SKU0002,6,225.54
ORD004401,2025-03-11,SKU0004,1,206.26
ORD004402,2025-03-11,SKU0005,2,464.16
ORD004403,2025-03-11,SKU0006,1,346.92
ORD004404,2025-03-11,SKU0007,5,89.32
ORD004405,2025-03-11,SKU0008,3,232.98
ORD004406,2025-03-11,SKU0009,4,227.63
ORD004407,2025-03-11,SKU0010,4,569.19
ORD004408,2025-03-11,SKU0012,5,152.55
ORD004409,2025-03-11,SKU0013,1,798.28
ORD004410,2025-03-11,SKU0016,8,352.39
ORD004411,2025-03-11,SKU0017,5,65.12
ORD004412,2025-03-11,SKU0018,6,302.25
ORD004413,2025-03-11,SKU0019,2,522.11
ORD004414,2025-03-11,SKU0020,5,557.34
ORD004415,2025-03-11,SKU0023,2,460.2
ORD004416,2025-03-11,SKU0024,2,490.45
ORD004417,2025-03-11,SKU0025,3,101.45
ORD004418,2025-03-11,SKU0026,2,320.94
ORD004419,2025-03-11,SKU0028,3,650.39
ORD004420,2025-03-11,SKU0029,2,397.43
ORD004421,2025-03-11,SKU0030,6,787.4
ORD004422,2025-03-11,SKU0032,6,660.49
ORD004423,2025-03-11,SKU0033,1,646.74
ORD004424,2025-03-11,SKU0034,1,154.55
ORD004425,2025-03-11,SKU0036,6,568.82
ORD004426,2025-03-11,SKU0037,7,692.35
ORD004427,2025-03-11,SKU0039,7,207.38
ORD004428,2025-03-11,SKU0042,4,304.99
ORD004429,2025-03-11,SKU0043,1,113.09
ORD004430,2025-03-11,SKU0044,2,754.8
ORD004431,2025-03-11,SKU0045,3,342.15
ORD004432,2025-03-11,SKU0046,2,433.49
ORD004433,2025-03-11,SKU0047,1,676.66
ORD004434,2025-03-11,SKU0048,7,553.52
ORD004435,2025-03-11,SKU0051,1,451.5
ORD004436,2025-03-11,SKU0052,9,568.8
ORD004437,2025-03-11,SKU0053,1,213.7
ORD004438,2025-03-11,SKU0055,3,786.45
ORD004439,2025-03-11,SKU0056,6,432.64
ORD004440,2025-03-11,SKU0057,6,238.23
ORD004441,2025-03-11,SKU0058,3,797.15
ORD004442,2025-03-11,SKU0060,3,464.3
ORD004443,2025-03-11,SKU0062,6,183.42
ORD004444,2025-03-11,SKU0063,3,251.94
ORD004445,2025-03-11,SKU0064,1,572.27
ORD004446,2025-03-11,SKU0067,2,347.43
ORD004447,2025-03-11,SKU0069,2,686.71
ORD004448,2025-03-11,SKU0070,4,751.08
ORD004449,2025-03-11,SKU0071,1,636.86
ORD004450,2025-03-11,SKU0072,3,548.43
ORD004451,2025-03-11,SKU0073,7,481.32
ORD004452,2025-03-11,SKU0075,7,754.5
ORD004453,2025-03-11,SKU0076,5,779.98
ORD004454,2025-03-11,SKU0078,1,272.08
ORD004455,2025-03-11,SKU0079,1,409.07
ORD004456,2025-03-11,SKU0080,2,380.8
ORD004457,2025-03-12,SKU0001,2,244.75
ORD004458,2025-03-12,SKU0002,10,225.54
ORD004459,2025-03-12,SKU0004,4,206.26
ORD004460,2025-03-12,SKU0006,9,346.92
ORD004461,2025-03-12,SKU0007,6,89.32
ORD004462,2025-03-12,SKU0008,2,232.98
ORD004463,2025-03-12,SKU0009,4,227.63
ORD004464,2025-03-12,SKU0010,7,569.19
ORD004465,2025-03-12,SKU0012,5,152.55
ORD004466,2025-03-12,SKU0014,1,242.75
ORD004467,2025-03-12,SKU0015,4,782.23
ORD004468,2025-03-12,SKU0016,1,352.39
ORD004469,2025-03-12,SKU0017,2,65.12
ORD004470,2025-03-12,SKU0018,5,302.25
ORD004471,2025-03-12,SKU0019,4,522.11
ORD004472,2025-03-12,SKU0022,6,380.32
ORD004473,2025-03-12,SKU0023,9,460.2
ORD004474,2025-03-12,SKU0024,4,490.45
ORD004475,2025-03-12,SKU0025,4,101.45
ORD004476,2025-03-12,SKU0026,2,320.94
ORD004477,2025-03-12,SKU0029,3,397.43
ORD004478,2025-03-12,SKU0030,1,787.4
ORD004479,2025-03-12,SKU0032,2,660.49
ORD004480,2025-03-12,SKU0033,5,646.74
ORD004481,2025-03-12,SKU0034,4,154.55
ORD004482,2025-03-12,SKU0036,5,568.82
ORD004483,2025-03-12,SKU0039,13,207.38
ORD004484,2025-03-12,SKU0042,2,304.99
ORD004485,2025-03-12,SKU0043,2,113.09
ORD004486,2025-03-12,SKU0044,3,754.8
ORD004487,2025-03-12,SKU0047,2,676.66
ORD004488,2025-03-12,SKU0048,6,553.52
ORD004489,2025-03-12,SKU0049,7,598.76
ORD004490,2025-03-12,SKU0050,3,198.89
ORD004491,2025-03-12,SKU0051,2,451.5
ORD004492,2025-03-12,SKU0052,1,568.8
ORD004493,2025-03-12,SKU0053,6,213.7
ORD004494,2025-03-12,SKU0054,1,172.97
ORD004495,2025-03-12,SKU0055,5,786.45
ORD004496,2025-03-12,SKU0056,4,432.64
ORD004497,2025-03-12,SKU0057,4,238.23
ORD004498,2025-03-12,SKU0058,4,797.15
ORD004499,2025-03-12,SKU0060,6,464.3
ORD004500,2025-03-12,SKU0062,4,183.42
ORD004501,2025-03-12,SKU0063,2,251.94
ORD004502,2025-03-12,SKU0064,1,572.27
ORD004503,2025-03-12,SKU0067,1,347.43
ORD004504,2025-03-12,SKU0069,10,686.71
ORD004505,2025-03-12,SKU0070,7,751.08
ORD004506,2025-03-12,SKU0072,6,548.43
ORD004507,2025-03-12,SKU0073,4,481.32
ORD004508,2025-03-12,SKU0075,5,754.5
ORD004509,2025-03-12,SKU0076,3,779.98
ORD004510,2025-03-12,SKU0078,2,272.08
ORD004511,2025-03-12,SKU0080,9,380.8
ORD004512,2025-03-13,SKU0001,7,244.75
ORD004513,2025-03-13,SKU0002,2,225.54
ORD004514,2025-03-13,SKU0004,2,206.26
ORD004515,2025-03-13,SKU0005,8,464.16
ORD004516,2025-03-13,SKU0006,4,346.92
ORD004517,2025-03-13,SKU0007,3,89.32
ORD004518,2025-03-13,SKU0008,5,232.98
ORD004519,2025-03-13,SKU0009,7,227.63
ORD004520,2025-03-13,SKU0010,3,569.19
ORD004521,2025-03-13,SKU0012,3,152.55
ORD004522,2025-03-13,SKU0014,3,242.75
ORD004523,2025-03-13,SKU0015,5,782.23
ORD004524,2025-03-13,SKU0016,9,352.39
ORD004525,2025-03-13,SKU0017,5,65.12
ORD004526,2025-03-13,SKU0018,5,302.25
ORD004527,2025-03-13,SKU0019,8,522.11
ORD004528,2025-03-13,SKU0020,2,557.34
ORD004529,2025-03-13,SKU0021,6,443.51
ORD004530,2025-03-13,SKU0022,11,380.32
ORD004531,2025-03-13,SKU0023,2,460.2
ORD004532,2025-03-13,SKU0024,1,490.45
ORD004533,2025-03-13,SKU0025,6,101.45
ORD004534,2025-03-13,SKU0028,1,650.39
ORD004535,2025-03-13,SKU0029,7,397.43
ORD004536,2025-03-13,SKU0030,2,787.4
ORD004537,2025-03-13,SKU0032,7,660.49
ORD004538,2025-03-13,SKU0033,2,646.74
ORD004539,2025-03-13,SKU0034,1,154.55
ORD004540,2025-03-13,SKU0037,7,692.35
ORD004541,2025-03-13,SKU0042,8,304.99
ORD004542,2025-03-13,SKU0043,5,113.09
ORD004543,2025-03-13,SKU0045,7,342.15
ORD004544,2025-03-13,SKU0046,4,433.49
ORD004545,2025-03-13,SKU0048,3,553.52
ORD004546,2025-03-13,SKU0049,2,598.76
ORD004547,2025-03-13,SKU0050,4,198.89
ORD004548,2025-03-13,SKU0052,1,568.8
ORD004549,2025-03-13,SKU0054,1,172.97
ORD004550,2025-03-13,SKU0056,5,432.64
ORD004551,2025-03-13,SKU0057,3,238.23
ORD004552,2025-03-13,SKU0058,3,797.15
ORD004553,2025-03-13,SKU0060,2,464.3
ORD004554,2025-03-13,SKU0063,2,251.94
ORD004555,2025-03-13,SKU0064,3,572.27
ORD004556,2025-03-13,SKU0067,3,347.43
ORD004557,2025-03-13,SKU0069,2,686.71
ORD004558,2025-03-13,SKU0070,2,751.08
ORD004559,2025-03-13,SKU0071,4,636.86
ORD004560,2025-03-13,SKU0072,1,548.43
ORD004561,2025-03-13,SKU0073,2,481.32
ORD004562,2025-03-13,SKU0075,9,754.5
ORD004563,2025-03-13,SKU0076,2,779.98
ORD004564,2025-03-13,SKU0078,4,272.08
ORD004565,2025-03-13,SKU0079,5,409.07
ORD004566,2025-03-13,SKU0080,6,380.8
ORD004567,2025-03-14,SKU0001,5,244.75
ORD004568,2025-03-14,SKU0002,2,225.54
ORD004569,2025-03-14,SKU0004,1,206.26
ORD004570,2025-03-14,SKU0006,11,346.92
ORD004571,2025-03-14,SKU0007,3,89.32
ORD004572,2025-03-14,SKU0009,1,227.63
ORD004573,2025-03-14,SKU0010,1,569.19
ORD004574,2025-03-14,SKU0012,1,152.55
ORD004575,2025-03-14,SKU0013,3,798.28
ORD004576,2025-03-14,SKU0014,7,242.75
ORD004577,2025-03-14,SKU0015,5,782.23
ORD004578,2025-03-14,SKU0016,1,352.39
ORD004579,2025-03-14,SKU0017,7,65.12
ORD004580,2025-03-14,SKU0018,9,302.25
ORD004581,2025-03-14,SKU0019,1,522.11
ORD004582,2025-03-14,SKU0020,3,557.34
ORD004583,2025-03-14,SKU0021,1,443.51
ORD004584,2025-03-14,SKU0022,5,380.32
ORD004585,2025-03-14,SKU0023,4,460.2
ORD004586,2025-03-14,SKU0024,11,490.45
ORD004587,2025-03-14,SKU0025,1,101.45
ORD004588,2025-03-14,SKU0026,4,320.94
ORD004589,2025-03-14,SKU0028,1,650.39
ORD004590,2025-03-14,SKU0029,2,397.43
ORD004591,2025-03-14,SKU0030,9,787.4
ORD004592,2025-03-14,SKU0033,5,646.74
ORD004593,2025-03-14,SKU0034,8,154.55
ORD004594,2025-03-14,SKU0036,2,568.82
ORD004595,2025-03-14,SKU0037,5,692.35
ORD004596,2025-03-14,SKU0042,1,304.99
ORD004597,2025-03-14,SKU0043,11,113.09
ORD004598,2025-03-14,SKU0044,3,754.8
ORD004599,2025-03-14,SKU0045,6,342.15
ORD004600,2025-03-14,SKU0046,2,433.49
ORD004601,2025-03-14,SKU0047,6,676.66
ORD004602,2025-03-14,SKU0048,3,553.52
ORD004603,2025-03-14,SKU0049,1,598.76
ORD004604,2025-03-14,SKU0050,2,198.89
ORD004605,2025-03-14,SKU0051,2,451.5
ORD004606,2025-03-14,SKU0052,2,568.8
ORD004607,2025-03-14,SKU0053,1,213.7
ORD004608,2025-03-14,SKU0055,5,786.45
ORD004609,2025-03-14,SKU0056,4,432.64
ORD004610,2025-03-14,SKU0057,3,238.23
ORD004611,2025-03-14,SKU0058,7,797.15
ORD004612,2025-03-14,SKU0062,1,183.42
ORD004613,2025-03-14,SKU0063,2,251.94
ORD004614,2025-03-14,SKU0064,1,572.27
ORD004615,2025-03-14,SKU0067,6,347.43
ORD004616,2025-03-14,SKU0069,1,686.71
ORD004617,2025-03-14,SKU0070,1,751.08
ORD004618,2025-03-14,SKU0071,5,636.86
ORD004619,2025-03-14,SKU0073,2,481.32
ORD004620,2025-03-14,SKU0075,3,754.5
ORD004621,2025-03-14,SKU0076,5,779.98
ORD004622,2025-03-14,SKU0078,1,272.08
ORD004623,2025-03-14,SKU0079,6,409.07
ORD004624,2025-03-14,SKU0080,7,380.8
ORD004625,2025-03-15,SKU0001,4,244.75
ORD004626,2025-03-15,SKU0002,4,225.54
ORD004627,2025-03-15,SKU0004,8,206.26
ORD004628,2025-03-15,SKU0005,4,464.16
ORD004629,2025-03-15,SKU0006,4,346.92
ORD004630,2025-03-15,SKU0007,3,89.32
ORD004631,2025-03-15,SKU0008,2,232.98
ORD004632,2025-03-15,SKU0009,1,227.63
ORD004633,2025-03-15,SKU0010,2,569.19
ORD004634,2025-03-15,SKU0013,7,798.28
ORD004635,2025-03-15,SKU0014,3,242.75
ORD004636,2025-03-15,SKU0015,1,782.23
ORD004637,2025-03-15,SKU0016,5,352.39
ORD004638,2025-03-15,SKU0017,2,65.12
ORD004639,2025-03-15,SKU0018,2,302.25
ORD004640,2025-03-15,SKU0019,2,522.11
ORD004641,2025-03-15,SKU0021,1,443.51
ORD004642,2025-03-15,SKU0022,1,380.32
ORD004643,2025-03-15,SKU0023,1,460.2
ORD004644,2025-03-15,SKU0024,3,490.45
ORD004645,2025-03-15,SKU0025,3,101.45
ORD004646,2025-03-15,SKU0026,12,320.94
ORD004647,2025-03-15,SKU0028,4,650.39
ORD004648,2025-03-15,SKU0029,2,397.43
ORD004649,2025-03-15,SKU0030,3,787.4
ORD004650,2025-03-15,SKU0032,3,660.49
ORD004651,2025-03-15,SKU0033,6,646.74
ORD004652,2025-03-15,SKU0034,1,154.55
ORD004653,2025-03-15,SKU0036,1,568.82
ORD004654,2025-03-15,SKU0037,3,692.35
ORD004655,2025-03-15,SKU0039,10,207.38
ORD004656,2025-03-15,SKU0042,4,304.99
ORD004657,2025-03-15,SKU0043,4,113.09
ORD004658,2025-03-15,SKU0044,4,754.8
ORD004659,2025-03-15,SKU0046,6,433.49
ORD004660,2025-03-15,SKU0048,4,553.52
ORD004661,2025-03-15,SKU0049,7,598.76
ORD004662,2025-03-15,SKU0051,2,451.5
ORD004663,2025-03-15,SKU0052,8,568.8
ORD004664,2025-03-15,SKU0053,3,213.7
ORD004665,2025-03-15,SKU0054,1,172.97
ORD004666,2025-03-15,SKU0055,1,786.45
ORD004667,2025-03-15,SKU0056,6,432.64
ORD004668,2025-03-15,SKU0057,2,238.23
ORD004669,2025-03-15,SKU0058,6,797.15
ORD004670,2025-03-15,SKU0060,2,464.3
ORD004671,2025-03-15,SKU0062,2,183.42
ORD004672,2025-03-15,SKU0063,1,251.94
ORD004673,2025-03-15,SKU0064,8,572.27
ORD004674,2025-03-15,SKU0067,1,347.43
ORD004675,2025-03-15,SKU0069,5,686.71
ORD004676,2025-03-15,SKU0070,6,751.08
ORD004677,2025-03-15,SKU0071,1,636.86
ORD004678,2025-03-15,SKU0072,1,548.43
ORD004679,2025-03-15,SKU0073,2,481.32
ORD004680,2025-03-15,SKU0075,2,754.5
ORD004681,2025-03-15,SKU0076,3,779.98
ORD004682,2025-03-15,SKU0078,4,272.08
ORD004683,2025-03-15,SKU0079,5,409.07
ORD004684,2025-03-15,SKU0080,4,380.8
ORD004685,2025-03-16,SKU0001,6,244.75
ORD004686,2025-03-16,SKU0002,1,225.54
ORD004687,2025-03-16,SKU0004,10,206.26
ORD004688,2025-03-16,SKU0005,4,464.16
ORD004689,2025-03-16,SKU0006,10,346.92
ORD004690,2025-03-16,SKU0007,3,89.32
ORD004691,2025-03-16,SKU0008,9,232.98
ORD004692,2025-03-16,SKU0009,3,227.63
ORD004693,2025-03-16,SKU0010,3,569.19
ORD004694,2025-03-16,SKU0012,4,152.55
ORD004695,2025-03-16,SKU0013,3,798.28
ORD004696,2025-03-16,SKU0014,3,242.75
ORD004697,2025-03-16,SKU0015,7,782.23
ORD004698,2025-03-16,SKU0016,5,352.39
ORD004699,2025-03-16,SKU0017,8,65.12
ORD004700,2025-03-16,SKU0018,1,302.25
ORD004701,2025-03-16,SKU0019,1,522.11
ORD004702,2025-03-16,SKU0020,1,557.34
ORD004703,2025-03-16,SKU0022,4,380.32
ORD004704,2025-03-16,SKU0023,9,460.2
ORD004705,2025-03-16,SKU0024,4,490.45
ORD004706,2025-03-16,SKU0025,3,101.45
ORD004707,2025-03-16,SKU0026,2,320.94
ORD004708,2025-03-16,SKU0029,4,397.43
ORD004709,2025-03-16,SKU0032,5,660.49
ORD004710,2025-03-16,SKU0033,6,646.74
ORD004711,2025-03-16,SKU0034,1,154.55
ORD004712,2025-03-16,SKU0036,2,568.82
ORD004713,2025-03-16,SKU0039,2,207.38
ORD004714,2025-03-16,SKU0042,7,304.99
ORD004715,2025-03-16,SKU0043,1,113.09
ORD004716,2025-03-16,SKU0044,7,754.8
ORD004717,2025-03-16,SKU0045,6,342.15
ORD004718,2025-03-16,SKU0046,2,433.49
ORD004719,2025-03-16,SKU0047,2,676.66
ORD004720,2025-03-16,SKU0049,6,598.76
ORD004721,2025-03-16,SKU0050,9,198.89
ORD004722,2025-03-16,SKU0051,4,451.5
ORD004723,2025-03-16,SKU0052,3,568.8
ORD004724,2025-03-16,SKU0053,6,213.7
ORD004725,2025-03-16,SKU0054,5,172.97
ORD004726,2025-03-16,SKU0055,4,786.45
ORD004727,2025-03-16,SKU0056,2,432.64
ORD004728,2025-03-16,SKU0058,3,797.15
ORD004729,2025-03-16,SKU0060,3,464.3
ORD004730,2025-03-16,SKU0062,1,183.42
ORD004731,2025-03-16,SKU0063,3,251.94
ORD004732,2025-03-16,SKU0064,8,572.27
ORD004733,2025-03-16,SKU0067,3,347.43
ORD004734,2025-03-16,SKU0069,5,686.71
ORD004735,2025-03-16,SKU0070,5,751.08
ORD004736,2025-03-16,SKU0071,2,636.86
ORD004737,2025-03-16,SKU0072,1,548.43
ORD004738,2025-03-16,SKU0073,2,481.32
ORD004739,2025-03-16,SKU0075,6,754.5
ORD004740,2025-03-16,SKU0076,8,779.98
ORD004741,2025-03-16,SKU0078,5,272.08
ORD004742,2025-03-16,SKU0079,1,409.07
ORD004743,2025-03-16,SKU0080,8,380.8
ORD004744,2025-03-17,SKU0001,4,244.75
ORD004745,2025-03-17,SKU0002,4,225.54
ORD004746,2025-03-17,SKU0004,3,206.26
ORD004747,2025-03-17,SKU0006,6,346.92
ORD004748,2025-03-17,SKU0007,4,89.32
ORD004749,2025-03-17,SKU0008,1,232.98
ORD004750,2025-03-17,SKU0009,3,227.63
ORD004751,2025-03-17,SKU0010,2,569.19
ORD004752,2025-03-17,SKU0012,3,152.55
ORD004753,2025-03-17,SKU0013,1,798.28
ORD004754,2025-03-17,SKU0014,2,242.75
ORD004755,2025-03-17,SKU0015,4,782.23
ORD004756,2025-03-17,SKU0017,8,65.12
ORD004757,2025-03-17,SKU0019,8,522.11
ORD004758,2025-03-17,SKU0020,5,557.34
ORD004759,2025-03-17,SKU0021,5,443.51
ORD004760,2025-03-17,SKU0023,4,460.2
ORD004761,2025-03-17,SKU0024,4,490.45
ORD004762,2025-03-17,SKU0025,6,101.45
ORD004763,2025-03-17,SKU0026,5,320.94
ORD004764,2025-03-17,SKU0028,3,650.39
ORD004765,2025-03-17,SKU0029,3,397.43
ORD004766,2025-03-17,SKU0032,1,660.49
ORD004767,2025-03-17,SKU0034,6,154.55
ORD004768,2025-03-17,SKU0037,1,692.35
ORD004769,2025-03-17,SKU0039,3,207.38
ORD004770,2025-03-17,SKU0042,1,304.99
ORD004771,2025-03-17,SKU0043,7,113.09
ORD004772,2025-03-17,SKU0045,1,342.15
ORD004773,2025-03-17,SKU0046,7,433.49
ORD004774,2025-03-17,SKU0047,1,676.66
ORD004775,2025-03-17,SKU0048,6,553.52
ORD004776,2025-03-17,SKU0051,3,451.5
ORD004777,2025-03-17,SKU0052,1,568.8
ORD004778,2025-03-17,SKU0053,2,213.7
ORD004779,2025-03-17,SKU0054,1,172.97
ORD004780,2025-03-17,SKU0056,7,432.64
ORD004781,2025-03-17,SKU0057,3,238.23
ORD004782,2025-03-17,SKU0058,4,797.15
ORD004783,2025-03-17,SKU0060,2,464.3
ORD004784,2025-03-17,SKU0062,2,183.42
ORD004785,2025-03-17,SKU0064,7,572.27
ORD004786,2025-03-17,SKU0067,4,347.43
ORD004787,2025-03-17,SKU0069,2,686.71
ORD004788,2025-03-17,SKU0070,5,751.08
ORD004789,2025-03-17,SKU0071,1,636.86
ORD004790,2025-03-17,SKU0072,5,548.43
ORD004791,2025-03-17,SKU0075,6,754.5
ORD004792,2025-03-17,SKU0076,9,779.98
ORD004793,2025-03-17,SKU0078,6,272.08
ORD004794,2025-03-17,SKU0079,1,409.07
ORD004795,2025-03-17,SKU0080,2,380.8
ORD004796,2025-03-18,SKU0002,1,225.54
ORD004797,2025-03-18,SKU0004,7,206.26
ORD004798,2025-03-18,SKU0005,2,464.16
ORD004799,2025-03-18,SKU0006,2,346.92
ORD004800,2025-03-18,SKU0007,4,89.32
ORD004801,2025-03-18,SKU0008,1,232.98
ORD004802,2025-03-18,SKU0009,1,227.63
ORD004803,2025-03-18,SKU0010,7,569.19
ORD004804,2025-03-18,SKU0012,1,152.55
ORD004805,2025-03-18,SKU0014,7,242.75
ORD004806,2025-03-18,SKU0015,5,782.23
ORD004807,2025-03-18,SKU0016,5,352.39
ORD004808,2025-03-18,SKU0017,3,65.12
ORD004809,2025-03-18,SKU0018,2,302.25
ORD004810,2025-03-18,SKU0019,5,522.11
ORD004811,2025-03-18,SKU0020,4,557.34
ORD004812,2025-03-18,SKU0021,3,443.51
ORD004813,2025-03-18,SKU0022,5,380.32
ORD004814,2025-03-18,SKU0024,2,490.45
ORD004815,2025-03-18,SKU0025,6,101.45
ORD004816,2025-03-18,SKU0026,1,320.94
ORD004817,2025-03-18,SKU0028,5,650.39
ORD004818,2025-03-18,SKU0029,3,397.43
ORD004819,2025-03-18,SKU0030,3,787.4
ORD004820,2025-03-18,SKU0032,4,660.49
ORD004821,2025-03-18,SKU0033,2,646.74
ORD004822,2025-03-18,SKU0034,3,154.55
ORD004823,2025-03-18,SKU0036,4,568.82
ORD004824,2025-03-18,SKU0037,5,692.35
ORD004825,2025-03-18,SKU0039,3,207.38
ORD004826,2025-03-18,SKU0042,3,304.99
ORD004827,2025-03-18,SKU0044,2,754.8
ORD004828,2025-03-18,SKU0045,3,342.15
ORD004829,2025-03-18,SKU0046,4,433.49
ORD004830,2025-03-18,SKU0047,1,676.66
ORD004831,2025-03-18,SKU0049,6,598.76
ORD004832,2025-03-18,SKU0050,2,198.89
ORD004833,2025-03-18,SKU0051,5,451.5
ORD004834,2025-03-18,SKU0052,3,568.8
ORD004835,2025-03-18,SKU0053,5,213.7
ORD004836,2025-03-18,SKU0054,2,172.97
ORD004837,2025-03-18,SKU0055,1,786.45
ORD004838,2025-03-18,SKU0056,4,432.64
ORD004839,2025-03-18,SKU0057,1,238.23
ORD004840,2025-03-18,SKU0058,9,797.15
ORD004841,2025-03-18,SKU0060,3,464.3
ORD004842,2025-03-18,SKU0063,4,251.94
ORD004843,2025-03-18,SKU0064,2,572.27
ORD004844,2025-03-18,SKU0067,5,347.43
ORD004845,2025-03-18,SKU0069,4,686.71
ORD004846,2025-03-18,SKU0070,5,751.08
ORD004847,2025-03-18,SKU0071,4,636.86
ORD004848,2025-03-18,SKU0072,4,548.43
ORD004849,2025-03-18,SKU0073,3,481.32
ORD004850,2025-03-18,SKU0075,10,754.5
ORD004851,2025-03-18,SKU0076,1,779.98
ORD004852,2025-03-18,SKU0078,1,272.08
ORD004853,2025-03-18,SKU0079,3,409.07
ORD004854,2025-03-18,SKU0080,4,380.8
ORD004855,2025-03-19,SKU0002,4,225.54
ORD004856,2025-03-19,SKU0004,5,206.26
ORD004857,2025-03-19,SKU0005,7,464.16
ORD004858,2025-03-19,SKU0006,4,346.92
ORD004859,2025-03-19,SKU0007,2,89.32
ORD004860,2025-03-19,SKU0008,4,232.98
ORD004861,2025-03-19,SKU0009,10,227.63
ORD004862,2025-03-19,SKU0010,1,569.19
ORD004863,2025-03-19,SKU0012,3,152.55
ORD004864,2025-03-19,SKU0013,1,798.28
ORD004865,2025-03-19,SKU0014,2,242.75
ORD004866,2025-03-19,SKU0015,3,782.23
ORD004867,2025-03-19,SKU0016,2,352.39
ORD004868,2025-03-19,SKU0017,6,65.12
ORD004869,2025-03-19,SKU0018,6,302.25
ORD004870,2025-03-19,SKU0020,5,557.34
ORD004871,2025-03-19,SKU0021,4,443.51
ORD004872,2025-03-19,SKU0022,6,380.32
ORD004873,2025-03-19,SKU0023,3,460.2
ORD004874,2025-03-19,SKU0024,5,490.45
ORD004875,2025-03-19,SKU0025,3,101.45
ORD004876,2025-03-19,SKU0026,2,320.94
ORD004877,2025-03-19,SKU0028,3,650.39
ORD004878,2025-03-19,SKU0029,3,397.43
ORD004879,2025-03-19,SKU0030,4,787.4
ORD004880,2025-03-19,SKU0032,5,660.49
ORD004881,2025-03-19,SKU0033,3,646.74
ORD004882,2025-03-19,SKU0034,2,154.55
ORD004883,2025-03-19,SKU0036,2,568.82
ORD004884,2025-03-19,SKU0037,5,692.35
ORD004885,2025-03-19,SKU0039,4,207.38
ORD004886,2025-03-19,SKU0043,4,113.09
ORD004887,2025-03-19,SKU0044,1,754.8
ORD004888,2025-03-19,SKU0045,6,342.15
ORD004889,2025-03-19,SKU0046,1,433.49
ORD004890,2025-03-19,SKU0047,6,676.66
ORD004891,2025-03-19,SKU0049,3,598.76
ORD004892,2025-03-19,SKU0050,2,198.89
ORD004893,2025-03-19,SKU0051,2,451.5
ORD004894,2025-03-19,SKU0052,7,568.8
ORD004895,2025-03-19,SKU0053,2,213.7
ORD004896,2025-03-19,SKU0054,2,172.97
ORD004897,2025-03-19,SKU0056,5,432.64
ORD004898,2025-03-19,SKU0057,1,238.23
ORD004899,2025-03-19,SKU0058,3,797.15
ORD004900,2025-03-19,SKU0060,6,464.3
ORD004901,2025-03-19,SKU0062,8,183.42
ORD004902,2025-03-19,SKU0063,5,251.94
ORD004903,2025-03-19,SKU0064,1,572.27
ORD004904,2025-03-19,SKU0067,2,347.43
ORD004905,2025-03-19,SKU0069,3,686.71
ORD004906,2025-03-19,SKU0070,4,751.08
ORD004907,2025-03-19,SKU0072,6,548.43
ORD004908,2025-03-19,SKU0073,3,481.32
ORD004909,2025-03-19,SKU0075,3,754.5
ORD004910,2025-03-19,SKU0076,2,779.98
ORD004911,2025-03-19,SKU0078,5,272.08
ORD004912,2025-03-19,SKU0079,1,409.07
ORD004913,2025-03-19,SKU0080,2,380.8
ORD004914,2025-03-20,SKU0001,6,244.75
ORD004915,2025-03-20,SKU0002,4,225.54
ORD004916,2025-03-20,SKU0004,4,206.26
ORD004917,2025-03-20,SKU0006,6,346.92
ORD004918,2025-03-20,SKU0007,2,89.32
ORD004919,2025-03-20,SKU0008,2,232.98
ORD004920,2025-03-20,SKU0010,6,569.19
ORD004921,2025-03-20,SKU0012,9,152.55
ORD004922,2025-03-20,SKU0013,1,798.28
ORD004923,2025-03-20,SKU0014,8,242.75
ORD004924,2025-03-20,SKU0015,1,782.23
ORD004925,2025-03-20,SKU0016,6,352.39
ORD004926,2025-03-20,SKU0017,2,65.12
ORD004927,2025-03-20,SKU0018,3,302.25
ORD004928,2025-03-20,SKU0019,3,522.11
ORD004929,2025-03-20,SKU0020,1,557.34
ORD004930,2025-03-20,SKU0021,2,443.51
ORD004931,2025-03-20,SKU0022,2,380.32
ORD004932,2025-03-20,SKU0023,4,460.2
ORD004933,2025-03-20,SKU0024,4,490.45
ORD004934,2025-03-20,SKU0025,2,101.45
ORD004935,2025-03-20,SKU0026,2,320.94
ORD004936,2025-03-20,SKU0028,2,650.39
ORD004937,2025-03-20,SKU0029,6,397.43
